452917.61715002,20.6
452917.63764401025,20.6
452917.65814049024,20.6
452917.6793602686,20.6
452917.7027006878,20.5
452917.7232260386,20.5
452917.7465577878,20.5
452917.76708515664,20.5
452917.7875751339,20.5
452917.8081167658,20.5
452917.8293346436,20.5
452917.84987841995,20.5
452917.872527335,20.5
452917.89306267054,20.5
452917.9143294595,20.5
452917.9349662769,20.4
452917.9562596475,20.4
452917.97684637,20.4
452918.00020820834,20.3
452918.02080490364,20.4
452918.04210720526,20.4
452918.06272170774,20.4
452918.0834252086,20.4
452918.1040309519,20.4
452918.12673464447,20.4
452918.1487250889,20.5
452918.1700355272,20.6
452918.1913734439,20.5
452918.21270820725,20.6
452918.2347512484,20.6
452918.26239569637,20.6
452918.2851524219,20.7
452918.3100246997,20.7
452918.3306846394,20.7
452918.3555538842,20.7
452918.3769246095,20.8
452918.3976181306,20.8
452918.41827980004,20.8
452918.4403662294,20.8
452918.46109512995,20.8
452918.4824823328,20.9
452918.5073793961,20.9
452918.5288047869,21.0
452918.5494973986,20.9
452918.5715932283,21.0
452918.59372191806,21.0
452918.6144211214,21.0
452918.6358328881,21.1
452918.65655672393,21.1
452918.68082017807,21.1
452918.7043778547,21.1
452918.7258853531,21.2
452918.7466203019,21.2
452918.76809546945,21.2
452918.7895375058,21.2
452918.8123817617,21.2
452918.83382733946,21.2
452918.85463552555,21.2
452918.8768348564,21.1
452918.8975945056,8.3
452918.91979089915,21.2
452918.94266822055,21.2
452918.967008288,21.2
452918.9885175978,21.3
452919.0100106428,21.2
452919.0315186425,21.3
452919.0537105719,21.3
452919.07453257084,21.3
452919.0953607928,21.3
452919.1168940544,21.3
452919.13773335307,21.3
452919.1592655681,21.3
452919.18148660084,21.3
452919.20235020114,21.3
452919.22318592167,21.3
452919.2447579953,21.3
452919.2663044428,21.4
452919.28861058416,21.3
452919.3095123811,21.4
452919.3303755725,21.4
452919.3512485961,21.4
452919.3764076297,21.3
452919.3973186666,21.3
452919.41820930335,21.4
452919.4405106558,21.2
452919.46284206863,21.1
452919.48374553135,21.1
452919.50540317805,21.1
452919.5277496408,21.0
452919.55150965886,21.0
452919.57525205554,21.1
452919.5976083336,21.1
452919.61856361997,21.1
452919.64728479116,21.1
452919.6717343175,21.1
452919.69340613886,21.1
452919.71437103115,21.0
452919.73534488917,21.0
452919.7577222406,20.9
452919.7787382717,21.0
452919.8018359392,21.1
452919.8277403725,21.1
452919.8487342111,21.1
452919.87112502276,21.2
452919.89494964585,21.2
452919.9173810022,21.2
452919.9398015958,21.1
452919.9615096572,21.2
452919.98463018914,21.2
452920.0070553517,21.2
452920.0287762594,21.2
452920.0519368611,21.2
452920.07577002246,21.2
452920.0967972667,21.2
452920.1192383939,21.2
452920.14027188,21.2
452920.1634478414,21.3
452920.18592720083,21.3
452920.2069861814,21.2
452920.231547655,21.2
452920.2526022597,21.2
452920.2764822297,21.3
452920.29825224914,21.2
452920.32077614166,21.3
452920.34258071886,21.3
452920.36365325254,21.4
452920.3861441517,21.4
452920.40933778835,21.4
452920.4339508111,21.4
452920.45717492583,21.4
452920.4789946178,21.4
452920.5022072144,21.4
452920.5240736853,21.4
452920.54520905693,21.4
452920.57058856334,21.4
